model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,kv_bytes_c0,kv_bytes_fp16_c0,score_c1,cr_c1,kv_bytes_c1,kv_bytes_fp16_c1,score_c2,cr_c2,kv_bytes_c2,kv_bytes_fp16_c2,score_c3,cr_c3,kv_bytes_c3,kv_bytes_fp16_c3,score_c4,cr_c4,kv_bytes_c4,kv_bytes_fp16_c4,score_c5,cr_c5,kv_bytes_c5,kv_bytes_fp16_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama3,multi_news,1,rouge_l,2973,13328,8.0942,0.3761,0.293,0.69,0.0011,0.283828,1.0,431357952.0,431357952.0,0.090395,5.0031,91561984.0,458096640.0,0.270627,4.5711,94768240.4,433192960.0,0.290541,2.7727,155856064.0,432144384.0,0.23569,2.4576,176160768.0,432930816.0,0.216216,2.4533,176685056.0,433455104.0,C3,0.290541,C3,C2,C2
llama3,multi_news,2,rouge_l,843,3710,7.5069,0.4417,0.4211,,0.003,0.396396,1.0,163708928.0,163708928.0,0.228758,2.2397,70459392.0,157810688.0,0.33033,4.4993,36676820.5,165019648.0,0.353312,1.9652,81837728.0,160825344.0,0.396396,1.0,163708928.0,163708928.0,0.396396,1.0,163708928.0,163708928.0,C0,0.396396,C0,C0,C0
llama3,multi_news,3,rouge_l,3932,18731,7.3592,0.3172,0.2368,0.9764,0.0006,0.200669,1.0,565706752.0,565706752.0,0.240283,9.3722,58793984.0,551026688.0,0.248408,4.5961,123426560.6,567279616.0,0.238267,2.9286,189359936.0,554565632.0,0.214765,3.0695,184811520.0,567279616.0,0.194805,3.116,180748288.0,563216384.0,C2,0.248408,C1,C1,C1
llama3,multi_news,4,rouge_l,2987,13401,8.4979,0.428,0.3525,0.6453,0.001,0.173669,1.0,439615488.0,439615488.0,0.190184,6.6827,64823296.0,433192960.0,0.202186,4.5801,97642839.1,447217664.0,0.214834,2.6179,171583840.0,449183744.0,0.211144,2.4572,177471488.0,436076544.0,0.219178,2.4103,183369728.0,441974784.0,C5,0.219178,C1,C1,C1
llama3,multi_news,5,rouge_l,3864,18395,8.5728,0.4005,0.3165,0.8686,0.0009,0.26087,1.0,546963456.0,546963456.0,0.20178,8.1523,67575808.0,550895616.0,0.294118,4.5882,122182644.4,560594944.0,0.283422,2.826,196516416.0,555352064.0,0.252809,3.1253,175767552.0,549322752.0,0.236915,3.0563,181665792.0,555220992.0,C2,0.294118,C2,C2,C2
llama3,multi_news,6,rouge_l,1241,5610,7.9327,0.4419,0.4085,0.7381,0.002,0.228188,1.0,194248704.0,194248704.0,0.19244,3.3943,58269696.0,197787648.0,0.214925,4.5256,44630752.4,201981952.0,0.236025,2.3417,86366656.0,202244096.0,0.216718,1.1705,174456832.0,204210176.0,0.223642,1.1735,171442176.0,201195520.0,C3,0.236025,C3,C3,C2
llama3,multi_news,7,rouge_l,3825,18745,8.3485,0.3706,0.2897,0.8836,0.0006,0.266129,1.0,532152320.0,532152320.0,0.216216,16.893,30089216.0,508297216.0,0.303279,4.5866,115795508.4,531103744.0,0.264,3.0078,176969792.0,532283392.0,0.214559,2.9866,185466880.0,553910272.0,0.202532,3.1623,170393600.0,538836992.0,C2,0.303279,C2,C2,C2
llama3,multi_news,8,rouge_l,2218,10063,7.8031,0.3696,0.2836,,0.0013,0.371257,1.0,343277568.0,343277568.0,0.216,6.1608,51847168.0,319422464.0,0.392982,4.5608,72192529.6,329252864.0,0.383234,2.4801,139418272.0,345767936.0,0.380282,1.9191,171704320.0,329515008.0,0.381295,1.9297,169738240.0,327548928.0,C2,0.392982,C2,C2,C2
llama3,multi_news,9,rouge_l,1153,5082,7.908,0.4583,0.4345,0.9603,0.0022,0.261333,1.0,203030528.0,203030528.0,0.170213,2.8063,70852608.0,198836224.0,0.214085,4.5242,43746451.1,197918720.0,0.289406,2.0981,98018016.0,205651968.0,0.289474,1.0961,189530112.0,207749120.0,0.272727,1.0993,183500800.0,201719808.0,C4,0.289474,C3,C3,C3
llama3,multi_news,10,rouge_l,7439,34688,9.0028,0.3478,0.2496,,0.0004,0.29003,1.0,1021050880.0,1021050880.0,0.238806,17.0474,59318272.0,1011220480.0,0.292835,4.624,219509261.6,1015021568.0,0.272446,3.0881,330470976.0,1020526592.0,0.272997,5.5665,184418304.0,1026555904.0,0.255452,5.573,184156160.0,1026293760.0,C2,0.292835,C2,C2,C4
llama3,multi_news,11,rouge_l,1932,8923,7.747,0.3751,0.3059,,0.0012,0.310954,1.0,301989888.0,301989888.0,0.258333,4.4791,66134016.0,296222720.0,0.334495,4.5485,66912160.5,304349184.0,0.271429,2.5276,117712704.0,297533440.0,0.303502,1.6902,174325760.0,294649856.0,0.256198,1.71,169476096.0,289800192.0,C2,0.334495,C2,C2,C2
llama3,multi_news,12,rouge_l,2629,13280,7.8939,0.3243,0.267,,0.001,0.260563,1.0,392298496.0,392298496.0,0.209386,5.4788,71770112.0,393216000.0,0.307692,4.5702,85924349.1,392691712.0,0.279863,2.6275,150200480.0,394657792.0,0.254545,2.131,187170816.0,398852096.0,0.299213,2.1594,182583296.0,394264576.0,C2,0.307692,C2,C2,C2
llama3,multi_news,13,rouge_l,2978,14203,7.9905,0.3576,0.2754,,0.0009,0.267559,1.0,444989440.0,444989440.0,0.254237,7.1092,60104704.0,427294720.0,0.289855,4.5739,94337466.0,431489024.0,0.303448,2.6966,163120864.0,439877632.0,0.253521,2.4039,183369728.0,440795136.0,0.25,2.4613,176160768.0,433586176.0,C3,0.303448,C2,C1,C1
llama3,multi_news,14,rouge_l,874,3980,7.6021,0.4372,0.4405,,0.0028,0.238411,1.0,156237824.0,156237824.0,0.162712,2.3795,66265088.0,157679616.0,0.272109,4.4941,33773120.9,151781376.0,0.257235,2.0586,77360768.0,159252480.0,0.235669,1.0,156499968.0,156499968.0,0.235669,1.0,156499968.0,156499968.0,C2,0.272109,C2,C2,C2
llama3,multi_news,15,rouge_l,2736,12552,8.047,0.3785,0.2979,,0.0009,0.267974,1.0,399769600.0,399769600.0,0.216216,5.779,70197248.0,405667840.0,0.281346,4.5757,89631540.6,410124288.0,0.30581,2.6467,154464160.0,408813568.0,0.291525,2.3065,172752896.0,398458880.0,0.289562,2.2947,174325760.0,400031744.0,C3,0.30581,C2,C2,C2
llama3,multi_news,16,rouge_l,2044,8902,7.9208,0.4151,0.3283,0.3315,0.0012,0.234604,1.0,316538880.0,316538880.0,0.208696,4.5264,69410816.0,314179584.0,0.303342,4.5651,71780085.2,327680000.0,0.24375,2.5962,119148640.0,309329920.0,0.192192,1.763,176947200.0,311951360.0,0.229412,1.7546,178913280.0,313917440.0,C2,0.303342,C2,C2,C2
llama3,multi_news,17,rouge_l,1572,7308,8.1072,0.4353,0.4097,,0.0015,0.285714,1.0,254017536.0,254017536.0,0.193309,3.7331,66920448.0,249823232.0,0.226667,4.5427,55888916.4,253886464.0,0.239203,2.3363,109624064.0,256114688.0,0.24911,1.413,177078272.0,250216448.0,0.222222,1.387,189005824.0,262144000.0,C0,0.285714,C0,C0,C0
llama3,multi_news,18,rouge_l,4538,22086,8.4441,0.3711,0.2757,0.9707,0.0005,0.264463,1.0,653787136.0,653787136.0,0.207612,9.8546,64561152.0,636223488.0,0.229412,4.5953,140619053.8,646184960.0,0.227129,2.9252,218838144.0,640155648.0,0.275229,3.4489,188612608.0,650510336.0,0.241486,3.5262,182845440.0,644743168.0,C4,0.275229,C4,C4,C5
llama3,multi_news,19,rouge_l,1527,6950,7.5228,0.3736,0.298,0.2747,0.0019,0.427586,1.0,240648192.0,240648192.0,0.191235,4.0792,57483264.0,234487808.0,0.439716,4.5353,52194127.9,236716032.0,0.407143,2.4738,96537888.0,238813184.0,0.427586,1.3925,171311104.0,238551040.0,0.402878,1.3928,171180032.0,238419968.0,C2,0.439716,C2,C2,C2
llama3,multifieldqa_en,0,qa_f1,1529,5225,7.6562,0.454,0.3362,0.9983,0.0188,0.75,1.0,202244096.0,202244096.0,0.75,8.0971,24977408.0,202244096.0,0.75,4.53,44645409.6,202244096.0,0.75,3.3831,59781280.0,202244096.0,0.75,1.501,134742016.0,202244096.0,0.75,1.501,134742016.0,202244096.0,C0,0.75,C1,C1,C1
llama3,multifieldqa_en,1,qa_f1,3037,14071,8.3041,0.3913,0.3112,0.9994,0.0068,1.0,1.0,399769600.0,399769600.0,1.0,16.0897,24846336.0,399769600.0,1.0,4.5782,87320886.6,399769600.0,1.0,3.4027,117485920.0,399769600.0,1.0,2.9698,134610944.0,399769600.0,1.0,2.9698,134610944.0,399769600.0,C0,1.0,C1,C1,C1
llama3,multifieldqa_en,2,qa_f1,9520,45349,9.0305,0.2622,0.1791,0.9998,0.0015,1.0,1.0,983302144.0,983302144.0,1.0,39.7852,24715264.0,983302144.0,1.0,4.6343,212179373.2,983302144.0,1.0,3.4087,288468992.0,983302144.0,1.0,7.3119,134479872.0,983302144.0,1.0,7.3119,134479872.0,983302144.0,C0,1.0,C1,C1,C1
llama3,multifieldqa_en,3,qa_f1,7393,31608,8.3178,0.3094,0.1658,0.9997,0.003,0.75,1.0,971243520.0,971243520.0,1.0,37.9009,25632768.0,971505664.0,0.888889,4.6323,209723731.2,971505664.0,0.75,3.4035,285365920.0,971243520.0,0.888889,7.1752,135397376.0,971505664.0,1.0,7.1752,135397376.0,971505664.0,C1,1.0,C1,C1,C1
llama3,multifieldqa_en,4,qa_f1,7479,33949,9.2387,0.3893,0.2805,0.9997,0.0111,0.5,1.0,982122496.0,982122496.0,0.5,39.3204,24977408.0,982122496.0,0.5,4.6245,212347133.0,981991424.0,0.5,3.4064,288319648.0,982122496.0,0.5,7.2889,134742016.0,982122496.0,0.5,7.2889,134742016.0,982122496.0,C0,0.5,C1,C1,C1
llama3,multifieldqa_en,5,qa_f1,6599,19528,8.42,0.3644,0.177,0.9995,0.0277,0.56,1.0,867696640.0,867696640.0,0.56,33.5084,25894912.0,867696640.0,0.56,4.6152,188008582.8,867696640.0,0.56,3.3973,255410816.0,867696640.0,0.56,6.3961,135659520.0,867696640.0,0.56,6.3961,135659520.0,867696640.0,C0,0.56,C1,C1,C1
llama3,multifieldqa_en,6,qa_f1,6288,20826,8.3493,0.3338,0.1625,0.9996,0.0181,0.428571,1.0,829423616.0,829423616.0,0.444444,31.4715,26288128.0,827326464.0,0.413793,4.6269,179318524.5,829685760.0,0.428571,3.3703,246140032.0,829554688.0,0.705882,6.0858,135921664.0,827195392.0,0.705882,6.0858,135921664.0,827195392.0,C4,0.705882,C1,C1,C1
llama3,multifieldqa_en,7,qa_f1,3684,6000,7.881,0.3659,0.1707,,0.0018,1.0,1.0,484442112.0,484442112.0,1.0,19.6009,24715264.0,484442112.0,1.0,4.5684,106042640.9,484442112.0,1.0,3.4066,142205984.0,484442112.0,1.0,3.6023,134479872.0,484442112.0,1.0,3.6023,134479872.0,484442112.0,C0,1.0,C1,C1,C1
llama3,multifieldqa_en,8,qa_f1,4463,21852,8.6743,0.3954,0.3079,0.9996,0.0053,1.0,1.0,586547200.0,586547200.0,1.0,23.7322,24715264.0,586547200.0,1.0,4.5963,127613384.1,586547200.0,1.0,3.4077,172124288.0,586547200.0,1.0,4.3616,134479872.0,586547200.0,1.0,4.3616,134479872.0,586547200.0,C0,1.0,C1,C1,C1
llama3,multifieldqa_en,9,qa_f1,3178,15563,8.257,0.3579,0.2618,0.9994,0.0068,0.285714,1.0,418381824.0,418381824.0,0.285714,16.7504,24977408.0,418381824.0,0.285714,4.5769,91412075.5,418381824.0,0.285714,3.4009,123021024.0,418381824.0,0.285714,3.1051,134742016.0,418381824.0,0.285714,3.1051,134742016.0,418381824.0,C0,0.285714,C1,C1,C1
llama3,multifieldqa_en,10,qa_f1,2108,8995,8.0773,0.4297,0.3283,0.999,0.0073,0.285714,1.0,278265856.0,278265856.0,0.461538,10.7763,25894912.0,279052288.0,0.285714,4.5548,61093171.5,278265856.0,0.285714,3.3898,82089216.0,278265856.0,0.285714,2.0632,134873088.0,278265856.0,0.285714,2.0632,134873088.0,278265856.0,C1,0.461538,C1,C1,C1
llama3,multifieldqa_en,11,qa_f1,6202,31240,8.584,0.3354,0.2127,0.9997,0.0046,0.454545,1.0,816447488.0,816447488.0,0.454545,30.5999,26681344.0,816447488.0,0.454545,4.6139,176953781.1,816447488.0,0.454545,3.3883,240957728.0,816447488.0,0.454545,5.9837,136445952.0,816447488.0,0.454545,5.9837,136445952.0,816447488.0,C0,0.454545,C1,C1,C1
llama3,multifieldqa_en,12,qa_f1,4972,21982,8.6984,0.3497,0.2548,0.9996,0.0022,0.222222,1.0,654835712.0,654835712.0,0.1875,24.3284,26943488.0,655491072.0,0.222222,4.6101,142042924.0,654835712.0,0.222222,3.3884,193256192.0,654835712.0,0.1875,4.7948,136708096.0,655491072.0,0.1875,4.7948,136708096.0,655491072.0,C0,0.222222,C2,C2,C2
llama3,multifieldqa_en,13,qa_f1,14997,56541,8.4065,0.2042,0.0928,0.9998,0.0092,1.0,1.0,983171072.0,983171072.0,1.0,39.992,24584192.0,983171072.0,1.0,4.6276,212456048.4,983171072.0,1.0,3.4098,288337920.0,983171072.0,1.0,7.318,134348800.0,983171072.0,1.0,7.318,134348800.0,983171072.0,C0,1.0,C1,C1,C1
llama3,multifieldqa_en,14,qa_f1,3785,14403,9.4641,0.4404,0.3868,0.9994,0.0044,0.0,1.0,500432896.0,500432896.0,0.0,18.3015,27336704.0,500301824.0,0.0,4.5933,108949254.5,500432896.0,0.0,3.3616,148866528.0,500432896.0,0.0,3.6491,137101312.0,500301824.0,0.0,3.6491,137101312.0,500301824.0,C0,0.0,C1,C1,C1
llama3,multifieldqa_en,15,qa_f1,9461,42138,9.0572,0.3951,0.2222,0.9998,0.0058,0.555556,1.0,983826432.0,983826432.0,0.521739,37.8319,26025984.0,984612864.0,0.555556,4.6324,212380868.0,983826432.0,0.555556,3.4043,288993280.0,983826432.0,0.434783,7.257,135659520.0,984481792.0,0.434783,7.257,135659520.0,984481792.0,C0,0.555556,C2,C2,C1
llama3,multifieldqa_en,16,qa_f1,7656,33274,9.3051,0.4012,0.2701,0.9997,0.005,0.0,1.0,983433216.0,983433216.0,0.133333,39.5806,24846336.0,983433216.0,0.0,4.649,211537446.1,983433216.0,0.0,3.4076,288600064.0,983433216.0,0.0,7.3057,134610944.0,983433216.0,0.0,7.3057,134610944.0,983433216.0,C1,0.133333,C1,C1,C1
llama3,multifieldqa_en,17,qa_f1,3704,13757,7.6487,0.2999,0.1712,0.9993,0.0118,0.222222,1.0,495058944.0,495058944.0,0.181818,16.0384,30744576.0,493092864.0,0.181818,4.5861,107518787.5,493092864.0,0.25,3.2748,151211168.0,495190016.0,0.190476,3.5164,140115968.0,492699648.0,0.2,3.5377,138936320.0,491520000.0,C3,0.25,C3,C3,C5
llama3,multifieldqa_en,18,qa_f1,5300,22974,8.4297,0.3478,0.2072,0.9996,0.0047,0.5,1.0,699531264.0,699531264.0,0.545455,25.3321,27598848.0,699138048.0,0.5,4.6164,151502336.9,699400192.0,0.5,3.3693,207619136.0,699531264.0,0.545455,5.0897,137363456.0,699138048.0,0.545455,5.0897,137363456.0,699138048.0,C1,0.545455,C1,C1,C1
llama3,multifieldqa_en,19,qa_f1,11048,44441,8.623,0.3246,0.1461,0.9998,0.0038,0.451613,1.0,987234304.0,987234304.0,0.0,33.28,29696000.0,988282880.0,0.173913,4.633,212775245.6,985792512.0,0.451613,3.3763,292401152.0,987234304.0,0.076923,7.1676,137625600.0,986447872.0,0.451613,7.1326,138412032.0,987234304.0,C0,0.451613,C5,C5,C5
llama3,narrativeqa,0,qa_f1,31373,127703,9.2856,0.3891,0.1576,0.9999,0.0184,0.428571,1.0,984481792.0,984481792.0,0.307692,38.3969,25632768.0,984219648.0,0.5,4.6382,212198431.5,984219648.0,0.428571,3.3989,289648640.0,984481792.0,0.428571,7.2449,135921664.0,984743936.0,0.615385,7.251,135790592.0,984612864.0,C5,0.615385,C5,C5,C5
llama3,narrativeqa,1,qa_f1,36248,157714,9.5496,0.3887,0.1602,0.9999,0.0198,0.0,1.0,984219648.0,984219648.0,0.142857,38.5891,25501696.0,984088576.0,0.0,4.639,212161553.9,984219648.0,0.0,3.4011,289386496.0,984219648.0,0.0,7.2874,135004160.0,983826432.0,0.166667,7.2874,135004160.0,983826432.0,C5,0.166667,C1,C1,C1
llama3,narrativeqa,2,qa_f1,13507,56169,9.049,0.4016,0.2137,0.9998,0.0192,0.142857,1.0,984088576.0,984088576.0,0.142857,38.5891,25501696.0,984088576.0,0.142857,4.6517,211556198.1,984088576.0,0.142857,3.4021,289255424.0,984088576.0,0.142857,7.2752,135266304.0,984088576.0,0.142857,7.2752,135266304.0,984088576.0,C0,0.142857,C1,C1,C1
llama3,narrativeqa,3,qa_f1,16516,62691,9.2044,0.424,0.2147,0.9998,0.0201,0.0,1.0,984088576.0,984088576.0,0.0,38.7833,25370624.0,983957504.0,0.0,4.6418,212034109.4,984219648.0,0.0,3.4021,289255424.0,984088576.0,0.0,7.2752,135266304.0,984088576.0,0.0,7.2752,135266304.0,984088576.0,C0,0.0,C1,C1,C1
llama3,narrativeqa,4,qa_f1,46708,153856,8.9604,0.3571,0.1214,0.9999,0.0376,0.0,1.0,983826432.0,983826432.0,0.0,39.3782,24977408.0,983564288.0,0.0,4.6264,212656458.0,983826432.0,0.0,3.4043,288993280.0,983826432.0,0.666667,7.2996,134742016.0,983564288.0,0.666667,7.2996,134742016.0,983564288.0,C4,0.666667,C1,C1,C1
llama3,narrativeqa,5,qa_f1,37057,150571,9.2839,0.3741,0.1193,0.9999,0.0201,0.153846,1.0,983957504.0,983957504.0,0.153846,38.7833,25370624.0,983957504.0,0.153846,4.6371,212194410.5,983957504.0,0.153846,3.4032,289124352.0,983957504.0,0.153846,7.2813,135135232.0,983957504.0,0.153846,7.2813,135135232.0,983957504.0,C0,0.153846,C1,C1,C1
llama3,narrativeqa,6,qa_f1,8050,34101,9.3906,0.4275,0.3063,0.9997,0.0259,0.0,1.0,984088576.0,984088576.0,0.0,39.3782,24977408.0,983564288.0,0.0,4.6295,212683475.2,984612864.0,0.0,3.4021,289255424.0,984088576.0,0.0,7.2874,135004160.0,983826432.0,0.0,7.2691,135397376.0,984219648.0,C0,0.0,C1,C1,C1
llama3,narrativeqa,7,qa_f1,11380,47169,9.3137,0.4168,0.2562,0.9998,0.0211,0.666667,1.0,983695360.0,983695360.0,0.666667,39.1778,25108480.0,983695360.0,0.666667,4.6466,211702550.8,983695360.0,0.666667,3.4054,288862208.0,983695360.0,0.666667,7.2935,134873088.0,983695360.0,0.666667,7.2935,134873088.0,983695360.0,C0,0.666667,C1,C1,C1
llama3,narrativeqa,8,qa_f1,36233,157653,9.5497,0.3887,0.1603,0.9999,0.0198,0.5,1.0,983564288.0,983564288.0,0.5,39.3782,24977408.0,983564288.0,0.5,4.6391,212014595.4,983564288.0,0.5,3.4065,288731136.0,983564288.0,0.5,7.2996,134742016.0,983564288.0,0.5,7.2996,134742016.0,983564288.0,C0,0.5,C1,C1,C1
llama3,narrativeqa,9,qa_f1,36241,157679,9.5495,0.3887,0.1603,0.9999,0.0198,0.0,1.0,983695360.0,983695360.0,0.0,38.9796,25239552.0,983826432.0,0.0,4.6394,212060272.4,983826432.0,0.0,3.4054,288862208.0,983695360.0,0.0,7.2874,135004160.0,983826432.0,0.0,7.2935,134873088.0,983695360.0,C0,0.0,C1,C1,C1
llama3,narrativeqa,10,qa_f1,38183,133473,8.8186,0.3687,0.1113,0.9999,0.0283,1.0,1.0,983695360.0,983695360.0,0.5,39.3782,24977408.0,983564288.0,1.0,4.6284,212507704.6,983564288.0,1.0,3.4054,288862208.0,983695360.0,1.0,7.2935,134873088.0,983695360.0,1.0,7.2935,134873088.0,983695360.0,C0,1.0,C4,C4,C4
llama3,narrativeqa,11,qa_f1,31372,127699,9.2854,0.3891,0.1575,0.9999,0.0184,1.0,1.0,983302144.0,983302144.0,1.0,39.992,24584192.0,983171072.0,1.0,4.6382,211999620.6,983302144.0,1.0,3.4087,288468992.0,983302144.0,1.0,7.3119,134479872.0,983302144.0,1.0,7.3119,134479872.0,983302144.0,C0,1.0,C1,C1,C1
llama3,narrativeqa,12,qa_f1,11385,47216,9.3161,0.417,0.2566,0.9998,0.0211,0.0,1.0,984088576.0,984088576.0,0.0,38.7833,25370624.0,983957504.0,0.0,4.6461,211782644.7,983957504.0,0.0,3.4021,289255424.0,984088576.0,0.0,7.2752,135266304.0,984088576.0,0.0,7.2752,135266304.0,984088576.0,C0,0.0,C1,C1,C1
llama3,narrativeqa,13,qa_f1,37057,150560,9.2834,0.3741,0.1193,0.9999,0.0201,0.0,1.0,983957504.0,983957504.0,0.0,38.7833,25370624.0,983957504.0,0.0,4.637,212196585.4,983957504.0,0.0,3.4032,289124352.0,983957504.0,0.0,7.2813,135135232.0,983957504.0,0.0,7.2813,135135232.0,983957504.0,C0,0.0,C1,C1,C1
llama3,narrativeqa,14,qa_f1,31384,127757,9.2851,0.3891,0.1575,0.9999,0.0183,0.0,1.0,984481792.0,984481792.0,0.0,39.1778,25108480.0,983695360.0,0.0,4.6383,212307629.0,984743936.0,0.166667,3.3989,289648640.0,984481792.0,0.166667,7.257,135659520.0,984481792.0,0.166667,7.257,135659520.0,984481792.0,C3,0.166667,C1,C1,C1
llama3,narrativeqa,15,qa_f1,37059,150579,9.2837,0.374,0.1193,0.9999,0.0201,0.117647,1.0,984219648.0,984219648.0,0.142857,38.3969,25632768.0,984219648.0,0.272727,4.637,212481072.6,985268224.0,0.117647,3.4011,289386496.0,984219648.0,0.117647,7.2691,135397376.0,984219648.0,0.0,7.2752,135266304.0,984088576.0,C2,0.272727,C1,C1,C1
llama3,narrativeqa,16,qa_f1,11381,47179,9.3144,0.4169,0.2564,0.9998,0.0211,0.0,1.0,983695360.0,983695360.0,0.0,39.1778,25108480.0,983695360.0,0.0,4.6463,211713615.6,983695360.0,0.0,3.4054,288862208.0,983695360.0,0.0,7.2935,134873088.0,983695360.0,0.0,7.2935,134873088.0,983695360.0,C0,0.0,C1,C1,C1
llama3,narrativeqa,17,qa_f1,8054,34126,9.3898,0.4273,0.3061,0.9997,0.0259,0.5,1.0,983957504.0,983957504.0,0.5,38.7833,25370624.0,983957504.0,0.571429,4.6293,212521314.1,983826432.0,0.571429,3.4043,288993280.0,983826432.0,0.5,7.2813,135135232.0,983957504.0,0.5,7.2813,135135232.0,983957504.0,C2,0.571429,C1,C1,C1
llama3,narrativeqa,18,qa_f1,31418,134613,9.3844,0.3944,0.1648,0.9999,0.019,0.125,1.0,984350720.0,984350720.0,0.095238,36.7516,26812416.0,985399296.0,0.095238,4.6309,212730331.6,985137152.0,0.125,3.4,289517568.0,984350720.0,0.125,7.2631,135528448.0,984350720.0,0.125,7.2631,135528448.0,984350720.0,C0,0.125,C4,C4,C4
llama3,narrativeqa,19,qa_f1,19113,76470,8.9864,0.3937,0.1785,0.9999,0.0167,0.5,1.0,983564288.0,983564288.0,0.5,39.3782,24977408.0,983564288.0,0.5,4.6325,212317014.1,983564288.0,0.5,3.4065,288731136.0,983564288.0,0.5,7.2996,134742016.0,983564288.0,0.5,7.2996,134742016.0,983564288.0,C0,0.5,C1,C1,C1
llama3,passage_count,0,count,15690,66383,8.8233,0.0991,0.0748,0.0041,0.0013,1.0,1.0,984481792.0,984481792.0,1.0,38.0183,25894912.0,984481792.0,1.0,4.6143,213353199.5,984481792.0,1.0,3.3989,289648640.0,984481792.0,1.0,7.257,135659520.0,984481792.0,1.0,7.257,135659520.0,984481792.0,C0,1.0,C1,C1,C1
llama3,passage_count,1,count,21256,96790,8.488,0.0536,0.0397,0.0028,0.001,1.0,1.0,984481792.0,984481792.0,1.0,38.0183,25894912.0,984481792.0,1.0,4.6141,213364454.9,984481792.0,1.0,3.3989,289648640.0,984481792.0,1.0,7.257,135659520.0,984481792.0,1.0,7.257,135659520.0,984481792.0,C0,1.0,C1,C1,C1
llama3,passage_count,2,count,18536,82313,9.3288,0.2315,0.1262,0.0033,0.0012,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6118,213468436.1,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,3,count,17304,81159,9.7033,0.3446,0.2163,0.8755,0.0009,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6091,213593483.5,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,4,count,20836,96082,9.6139,0.2716,0.1724,0.0028,0.0011,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6096,213570020.2,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,5,count,11196,50472,9.4701,0.3389,0.2514,0.7383,0.0014,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.618,213183591.0,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,6,count,16511,78503,9.2245,0.2217,0.1368,0.0035,0.001,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6128,213422065.3,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,7,count,12868,60783,9.2372,0.2047,0.1543,0.0045,0.0012,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6094,213579513.5,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,8,count,17307,79574,8.6588,0.0863,0.0581,0.0034,0.001,1.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6131,213412064.0,984481792.0,1.0,3.3989,289648640.0,984481792.0,1.0,7.257,135659520.0,984481792.0,1.0,7.257,135659520.0,984481792.0,C0,1.0,C4,C4,C4
llama3,passage_count,9,count,11552,54444,8.5926,0.1037,0.0848,0.005,0.001,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6121,213455529.8,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,10,count,18085,82268,8.7851,0.1413,0.0849,0.7675,0.0011,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6102,213546557.0,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,11,count,12795,58382,9.4539,0.3231,0.2034,0.3194,0.0011,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6191,213133981.6,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
