model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,kv_bytes_c0,kv_bytes_fp16_c0,score_c1,cr_c1,kv_bytes_c1,kv_bytes_fp16_c1,score_c2,cr_c2,kv_bytes_c2,kv_bytes_fp16_c2,score_c3,cr_c3,kv_bytes_c3,kv_bytes_fp16_c3,score_c4,cr_c4,kv_bytes_c4,kv_bytes_fp16_c4,score_c5,cr_c5,kv_bytes_c5,kv_bytes_fp16_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama32_3b,2wikimqa,0,qa_f1,7070,28692,9.2384,0.4218,0.2836,0.9997,0.0066,0.0,1.0,816119808.0,816119808.0,0.0,37.458,21766144.0,815316992.0,0.0,4.6663,174897577.9,816119808.0,0.0,3.398,240173276.0,816119808.0,0.0,6.8359,119504896.0,816922624.0,0.0,6.8359,119504896.0,816922624.0,C0,0.0,C1,C1,C1
llama32_3b,2wikimqa,1,qa_f1,14710,62672,9.5357,0.3981,0.2328,0.9999,0.0057,1.0,1.0,860848128.0,860848128.0,1.0,39.1374,21995520.0,860848128.0,1.0,4.671,184295368.9,860848128.0,1.0,3.4043,252869120.0,860848128.0,1.0,7.2874,118128640.0,860848128.0,1.0,7.2874,118128640.0,860848128.0,C0,1.0,C1,C1,C1
llama32_3b,2wikimqa,2,qa_f1,4009,17129,8.6992,0.4018,0.3173,0.9995,0.0109,0.0,1.0,464027648.0,464027648.0,0.0,21.5458,21536768.0,464027648.0,0.0,4.6389,100029999.5,464027648.0,0.0,3.4063,136226972.0,464027648.0,0.0,3.9435,117669888.0,464027648.0,0.0,3.9435,117669888.0,464027648.0,C0,0.0,C1,C1,C1
llama32_3b,2wikimqa,3,qa_f1,6890,26490,8.6988,0.3843,0.2244,0.9997,0.008,0.181818,1.0,794787840.0,794787840.0,0.0,36.5096,21766144.0,794673152.0,0.181818,4.6554,170724777.2,794787840.0,0.181818,3.4041,233480576.0,794787840.0,0.181818,6.7347,118013952.0,794787840.0,0.181818,6.7347,118013952.0,794787840.0,C0,0.181818,C4,C4,C4
llama32_3b,2wikimqa,4,qa_f1,7010,30077,9.1558,0.4025,0.2845,0.9997,0.0051,0.0,1.0,808206336.0,808206336.0,0.0,37.5268,21536768.0,808206336.0,0.0,4.6544,173643441.2,808206336.0,0.0,3.4076,237177892.0,808206336.0,0.0,6.8684,117669888.0,808206336.0,0.0,6.8684,117669888.0,808206336.0,C0,0.0,C1,C1,C1
llama32_3b,2wikimqa,5,qa_f1,14559,63474,9.451,0.3858,0.2337,0.9999,0.0045,0.0,1.0,862453760.0,862453760.0,0.0,36.5429,23601152.0,862453760.0,0.0,4.6606,184955549.0,861995008.0,0.0,3.3892,254474752.0,862453760.0,0.0,7.2031,119734272.0,862453760.0,0.0,7.2031,119734272.0,862453760.0,C0,0.0,C1,C1,C1
llama32_3b,2wikimqa,6,qa_f1,10916,48092,9.3894,0.403,0.2615,0.9998,0.0044,1.0,1.0,860618752.0,860618752.0,0.0,39.5393,21766144.0,860618752.0,1.0,4.6641,184518990.0,860618752.0,1.0,3.4065,252639744.0,860618752.0,1.0,7.2996,117899264.0,860618752.0,1.0,7.2996,117899264.0,860618752.0,C0,1.0,C4,C4,C4
llama32_3b,2wikimqa,7,qa_f1,6227,26363,8.9573,0.3937,0.2685,0.9997,0.0077,0.0,1.0,718979072.0,718979072.0,0.0,33.1858,21651456.0,718520320.0,0.0,4.6615,154236824.6,718979072.0,0.0,3.4022,211327228.0,718979072.0,0.0,6.1003,117784576.0,718520320.0,0.0,6.0805,118243328.0,718979072.0,C0,0.0,C1,C1,C1
llama32_3b,2wikimqa,8,qa_f1,5479,22599,9.1511,0.4226,0.3209,0.9996,0.0102,0.0,1.0,632619008.0,632619008.0,0.0,29.3739,21536768.0,632619008.0,0.0,4.6476,136118128.9,632619008.0,0.0,3.4066,185704204.0,632619008.0,0.0,5.3762,117669888.0,632619008.0,0.0,5.3762,117669888.0,632619008.0,C0,0.0,C1,C1,C1
llama32_3b,2wikimqa,9,qa_f1,8532,36479,9.5704,0.4232,0.3131,0.9998,0.0089,1.0,1.0,860848128.0,860848128.0,1.0,39.1374,21995520.0,860848128.0,1.0,4.6679,184417019.0,860848128.0,1.0,3.4043,252869120.0,860848128.0,1.0,7.2874,118128640.0,860848128.0,1.0,7.2874,118128640.0,860848128.0,C0,1.0,C1,C1,C1
llama32_3b,2wikimqa,10,qa_f1,6391,26415,9.4373,0.4482,0.3472,0.9997,0.0083,1.0,1.0,737558528.0,737558528.0,0.0,34.0545,21651456.0,737329152.0,1.0,4.6615,158222481.9,737558528.0,1.0,3.4037,216693512.0,737558528.0,1.0,6.2498,118013952.0,737558528.0,1.0,6.2498,118013952.0,737558528.0,C0,1.0,C4,C4,C4
llama32_3b,2wikimqa,11,qa_f1,6360,24808,9.2092,0.3527,0.2704,0.9996,0.0123,1.0,1.0,733773824.0,733773824.0,1.0,33.8903,21651456.0,733773824.0,1.0,4.6432,158032118.5,733773824.0,1.0,3.4076,215335204.0,733773824.0,1.0,6.2298,117784576.0,733773824.0,1.0,6.2298,117784576.0,733773824.0,C0,1.0,C1,C1,C1
llama32_3b,2wikimqa,12,qa_f1,3984,16191,9.0796,0.4612,0.3898,0.9994,0.0146,0.8,1.0,461275136.0,461275136.0,0.8,21.3046,21651456.0,461275136.0,0.8,4.6348,99523276.5,461275136.0,0.8,3.4037,135523612.0,461275136.0,0.8,3.9163,117784576.0,461275136.0,0.8,3.9163,117784576.0,461275136.0,C0,0.8,C1,C1,C1
llama32_3b,2wikimqa,13,qa_f1,13857,59643,9.3056,0.3694,0.2105,0.9998,0.005,1.0,1.0,860389376.0,860389376.0,1.0,39.9498,21536768.0,860389376.0,1.0,4.6684,184302238.6,860389376.0,1.0,3.4087,252410368.0,860389376.0,1.0,7.3119,117669888.0,860389376.0,1.0,7.3119,117669888.0,860389376.0,C0,1.0,C1,C1,C1
llama32_3b,2wikimqa,14,qa_f1,5994,22292,9.2193,0.4388,0.2995,0.9996,0.0082,0.5,1.0,691912704.0,691912704.0,0.5,31.7885,21766144.0,691912704.0,0.5,4.6361,149243084.1,691912704.0,0.5,3.4043,203244244.0,691912704.0,0.5,5.8687,117899264.0,691912704.0,0.5,5.8687,117899264.0,691912704.0,C0,0.5,C1,C1,C1
llama32_3b,2wikimqa,15,qa_f1,5071,20096,7.9043,0.3382,0.2041,0.9996,0.0043,0.333333,1.0,585940992.0,585940992.0,0.333333,26.7892,21880832.0,586170368.0,0.333333,4.6415,126239430.9,585940992.0,0.333333,3.4064,172009572.0,585940992.0,0.333333,4.9747,117784576.0,585940992.0,0.333333,4.9747,117784576.0,585940992.0,C0,0.333333,C1,C1,C1
llama32_3b,2wikimqa,16,qa_f1,14271,61863,9.4106,0.3833,0.231,0.9999,0.0047,0.0,1.0,862453760.0,862453760.0,0.0,36.5429,23601152.0,862453760.0,0.0,4.6622,184888318.4,861995008.0,0.0,3.3924,254130688.0,862109696.0,0.0,7.209,119619584.0,862339072.0,0.0,7.209,119619584.0,862339072.0,C0,0.0,C1,C1,C1
llama32_3b,2wikimqa,17,qa_f1,5211,22652,9.2454,0.4276,0.3514,0.9996,0.0079,0.0,1.0,602456064.0,602456064.0,0.0,27.9467,21536768.0,601882624.0,0.0,4.6508,129539372.7,602456064.0,0.0,3.4006,177164204.0,602456064.0,0.0,5.0951,118243328.0,602456064.0,0.0,5.0951,118243328.0,602456064.0,C0,0.0,C1,C1,C1
llama32_3b,2wikimqa,18,qa_f1,5788,24101,9.2209,0.4376,0.343,0.9996,0.0093,0.666667,1.0,668516352.0,668516352.0,0.0,30.8604,21651456.0,668172288.0,0.666667,4.6499,143769729.4,668516352.0,0.666667,3.4021,196503664.0,668516352.0,0.666667,5.6592,118128640.0,668516352.0,0.666667,5.6592,118128640.0,668516352.0,C0,0.666667,C4,C4,C4
llama32_3b,2wikimqa,19,qa_f1,9035,36831,9.3129,0.4129,0.2614,0.9998,0.0094,1.0,1.0,860618752.0,860618752.0,1.0,39.5393,21766144.0,860618752.0,1.0,4.6582,184752574.8,860618752.0,1.0,3.4065,252639744.0,860618752.0,1.0,7.2996,117899264.0,860618752.0,1.0,7.2996,117899264.0,860618752.0,C0,1.0,C1,C1,C1
llama32_3b,gov_report,0,rouge_l,10697,53640,8.4731,0.283,0.1465,0.6293,0.0001,0.413462,1.0,918192128.0,918192128.0,0.104839,11.482,80027648.0,918880256.0,0.394015,4.649,196714054.4,914522112.0,0.414458,2.9606,310098432.0,918077440.0,0.263291,5.2161,176160768.0,918880256.0,0.315789,5.2161,176160768.0,918880256.0,C3,0.414458,C3,C2,C2
llama32_3b,gov_report,1,rouge_l,18663,92252,9.0928,0.3043,0.1485,0.9202,0.0001,0.589744,1.0,918765568.0,918765568.0,0.216216,12.7444,71426048.0,910278656.0,0.463215,4.6542,197407008.5,918765568.0,0.534704,2.9555,310901248.0,918880256.0,0.307229,5.3231,171802624.0,914522112.0,0.288043,5.2161,176160768.0,918880256.0,C0,0.589744,C0,C0,C3
llama32_3b,gov_report,2,rouge_l,7737,38930,8.184,0.2741,0.1638,,0.0002,0.558559,1.0,918765568.0,918765568.0,0.050725,11.482,80027648.0,918880256.0,0.355556,4.6554,195234719.8,908902400.0,0.353982,2.9555,310901248.0,918880256.0,0.281167,5.2161,176160768.0,918880256.0,0.28642,5.3639,170196992.0,912916480.0,C0,0.558559,C0,C0,C0
llama32_3b,gov_report,3,rouge_l,2656,13938,8.2162,0.3637,0.2925,,0.0005,0.401487,1.0,366542848.0,366542848.0,0.248521,5.0421,71081984.0,358400000.0,0.382812,4.618,77634156.5,358514688.0,0.369128,2.4605,149298128.0,367345664.0,0.280303,2.1449,166985728.0,358170624.0,0.307116,2.1706,163315712.0,354500608.0,C0,0.401487,C0,C2,C2
llama32_3b,gov_report,4,rouge_l,13262,65941,8.8999,0.3124,0.1706,0.6288,0.0001,0.33652,1.0,918765568.0,918765568.0,0.152577,11.482,80027648.0,918880256.0,0.315789,4.6647,196001066.4,914292736.0,0.240816,3.0059,303102464.0,911081472.0,0.255319,5.3434,170999808.0,913719296.0,0.231626,5.5897,161824768.0,904544256.0,C0,0.33652,C0,C0,C2
llama32_3b,gov_report,5,rouge_l,8962,43358,8.4292,0.2968,0.1599,,0.0002,0.340426,1.0,912572416.0,912572416.0,0.258621,12.688,71770112.0,910622720.0,0.420792,4.6618,196173844.0,914522112.0,0.413598,3.0351,298744320.0,906723328.0,0.271739,5.2161,176160768.0,918880256.0,0.290503,5.2161,176160768.0,918880256.0,C2,0.420792,C2,C2,C2
llama32_3b,gov_report,6,rouge_l,8151,46529,8.5585,0.2849,0.1759,0.8959,0.0002,0.353684,1.0,909934592.0,909934592.0,0.140704,16.4053,54452224.0,893304832.0,0.38193,4.6657,195494289.0,912113664.0,0.355556,3.0847,291633664.0,899612672.0,0.266355,5.7864,155172864.0,897892352.0,0.298851,5.659,159416320.0,902135808.0,C2,0.38193,C2,C2,C2
llama32_3b,gov_report,7,rouge_l,6381,34367,8.2872,0.29,0.1783,,0.0002,0.342308,1.0,789970944.0,789970944.0,0.13986,14.4624,53075968.0,767606784.0,0.346516,4.6473,169615496.5,788250624.0,0.318182,2.9209,270728528.0,790773760.0,0.2249,4.8214,161824768.0,780222464.0,0.224066,4.5803,172720128.0,791117824.0,C2,0.346516,C2,C2,C2
llama32_3b,gov_report,8,rouge_l,2810,14349,7.8916,0.3348,0.2456,,0.0005,0.427928,1.0,370442240.0,370442240.0,0.212346,5.3609,69935104.0,374915072.0,0.397436,4.6102,80327674.8,370327552.0,0.394558,2.694,136101924.0,366657536.0,0.324201,2.3215,158040064.0,366886912.0,0.310905,2.3449,155287552.0,364134400.0,C0,0.427928,C0,C0,C2
llama32_3b,gov_report,9,rouge_l,20394,102565,8.8963,0.2931,0.1259,,0.0001,0.247734,1.0,911884288.0,911884288.0,0.195759,11.5425,79568896.0,918421504.0,0.233533,4.6558,195541204.0,910393344.0,0.274809,2.993,305052160.0,913031168.0,0.191199,5.2216,175931392.0,918650880.0,0.190769,5.3727,169852928.0,912572416.0,C3,0.274809,C3,C3,C2
llama32_3b,gov_report,10,rouge_l,6081,32826,8.5808,0.3445,0.2529,0.2857,0.0002,0.277027,1.0,756711424.0,756711424.0,0.216216,12.453,59383808.0,739508224.0,0.248366,4.6542,160615676.2,747536384.0,0.245283,2.9776,250704720.0,746504192.0,0.229391,4.6554,159760384.0,743751680.0,0.245487,4.9109,149323776.0,733315072.0,C0,0.277027,C0,C0,C0
llama32_3b,gov_report,11,rouge_l,4186,19201,8.1371,0.3423,0.2121,,0.0004,0.34902,1.0,542703616.0,542703616.0,0.237069,8.0326,65806336.0,528596992.0,0.342268,4.6373,116115778.4,538460160.0,0.351562,2.7086,200280108.0,542474240.0,0.27234,3.0978,174784512.0,541442048.0,0.245161,3.231,164347904.0,531005440.0,C3,0.351562,C3,C2,C2
llama32_3b,gov_report,12,rouge_l,6736,38155,8.6379,0.3184,0.2199,,0.0002,0.334842,1.0,822427648.0,822427648.0,0.128852,13.7673,59154432.0,814399488.0,0.316038,4.6525,174922274.6,813826048.0,0.274699,3.0721,264912172.0,813826048.0,0.232227,5.1316,159531008.0,818642944.0,0.2,4.9854,165380096.0,824492032.0,C0,0.334842,C0,C0,C2
llama32_3b,gov_report,13,rouge_l,4632,24989,8.109,0.3122,0.2118,,0.0003,0.337182,1.0,580780032.0,580780032.0,0.191257,9.2865,62021632.0,575963136.0,0.297968,4.6299,125911990.1,582959104.0,0.37123,2.8907,200079320.0,578371584.0,0.30303,3.3795,175587328.0,593395712.0,0.241458,3.4682,169279488.0,587087872.0,C3,0.37123,C3,C3,C3
llama32_3b,gov_report,14,rouge_l,5712,27046,8.6594,0.3681,0.2509,0.9979,0.0003,0.334012,1.0,717717504.0,717717504.0,0.12,11.3218,61792256.0,699596800.0,0.285714,4.6534,154235150.4,717717504.0,0.345924,2.8493,251934004.0,717832192.0,0.211864,4.0749,176160768.0,717832192.0,0.257642,4.0749,176160768.0,717832192.0,C3,0.345924,C3,C3,C3
llama32_3b,gov_report,15,rouge_l,5718,30185,8.7252,0.3677,0.2854,0.993,0.0002,0.235294,1.0,700858368.0,700858368.0,0.259109,8.9784,80027648.0,718520320.0,0.282759,4.6432,150252746.0,697647104.0,0.286667,2.9872,234697932.0,701087744.0,0.212625,4.1548,171917312.0,714276864.0,0.244444,4.3047,164118528.0,706478080.0,C3,0.286667,C1,C1,C1
llama32_3b,gov_report,16,rouge_l,4218,22425,8.4086,0.3415,0.275,0.9084,0.0003,0.339623,1.0,535822336.0,535822336.0,0.247273,7.9078,67526656.0,533987328.0,0.32493,4.6363,116980818.4,542359552.0,0.336842,2.7727,194446028.0,539148288.0,0.246499,3.1818,169738240.0,540065792.0,0.343164,3.1384,173178880.0,543506432.0,C5,0.343164,C5,C2,C2
llama32_3b,gov_report,17,rouge_l,18156,95443,8.6124,0.2647,0.1212,0.949,0.0001,0.284337,1.0,900644864.0,900644864.0,0.180095,14.1839,63627264.0,902479872.0,0.296296,4.6472,195827510.5,910049280.0,0.267943,3.0766,292780544.0,900759552.0,0.240437,5.6996,158040064.0,900759552.0,0.25641,5.5414,163545088.0,906264576.0,C2,0.296296,C2,C2,C5
llama32_3b,gov_report,18,rouge_l,4627,22492,8.203,0.3152,0.2083,,0.0003,0.428198,1.0,593281024.0,593281024.0,0.350282,7.4149,80027648.0,593395712.0,0.430108,4.6468,126440430.8,587546624.0,0.458438,2.7534,215513340.0,593395712.0,0.338983,3.3685,176160768.0,593395712.0,0.341176,3.3809,175243264.0,592478208.0,C3,0.458438,C2,C2,C2
llama32_3b,gov_report,19,rouge_l,2818,15225,8.2116,0.3663,0.3034,,0.0005,0.335329,1.0,370556928.0,370556928.0,0.166667,6.4905,55713792.0,361611264.0,0.278119,4.6163,80569663.9,371933184.0,0.359465,2.6051,144047820.0,375259136.0,0.233051,2.2972,161710080.0,371474432.0,0.23382,2.3215,158728192.0,368492544.0,C3,0.359465,C3,C3,C3
llama32_3b,hotpotqa,0,qa_f1,11345,54414,9.3786,0.3765,0.2538,0.9998,0.0039,0.333333,1.0,860848128.0,860848128.0,0.333333,39.1374,21995520.0,860848128.0,0.333333,4.6678,184420860.8,860848128.0,0.333333,3.4043,252869120.0,860848128.0,0.333333,7.2874,118128640.0,860848128.0,0.333333,7.2874,118128640.0,860848128.0,C0,0.333333,C1,C1,C1
llama32_3b,hotpotqa,1,qa_f1,16253,72455,9.3354,0.3635,0.2117,0.9999,0.003,0.0,1.0,862683136.0,862683136.0,0.0,37.9805,22683648.0,861536256.0,0.0,4.6717,184415572.6,861536256.0,0.0,3.387,254704128.0,862683136.0,0.0,7.1853,120078336.0,862797824.0,0.0,7.1853,120078336.0,862797824.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,2,qa_f1,11033,48472,9.5235,0.4002,0.2607,0.9998,0.0059,0.4,1.0,860618752.0,860618752.0,0.4,39.7435,21651456.0,860504064.0,1.0,4.6525,184978936.4,860618752.0,0.4,3.4065,252639744.0,860618752.0,0.4,7.2996,117899264.0,860618752.0,0.4,7.2996,117899264.0,860618752.0,C2,1.0,C1,C1,C1
llama32_3b,hotpotqa,3,qa_f1,16339,77553,9.7124,0.3832,0.2529,0.9999,0.0046,0.0,1.0,860504064.0,860504064.0,0.0,39.7435,21651456.0,860504064.0,0.0,4.6632,184529700.6,860504064.0,0.0,3.4076,252525056.0,860504064.0,0.0,7.3057,117784576.0,860504064.0,0.0,7.3057,117784576.0,860504064.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,4,qa_f1,16243,80361,8.8794,0.2523,0.1606,0.9999,0.0402,0.0,1.0,862224384.0,862224384.0,0.0,37.6103,22913024.0,861765632.0,0.0,4.6661,184734711.9,861995008.0,0.0,3.3913,254245376.0,862224384.0,0.0,7.215,119504896.0,862224384.0,0.0,7.215,119504896.0,862224384.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,5,qa_f1,5046,19649,8.6993,0.4065,0.2782,0.9995,0.0062,1.0,1.0,583188480.0,583188480.0,0.333333,26.7934,21766144.0,583188480.0,1.0,4.6426,125617534.7,583188480.0,1.0,3.4044,171306212.0,583188480.0,1.0,4.9465,117899264.0,583188480.0,1.0,4.9465,117899264.0,583188480.0,C0,1.0,C4,C4,C4
llama32_3b,hotpotqa,6,qa_f1,16368,75436,9.4145,0.3785,0.2102,0.9999,0.004,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6696,184228240.3,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,7,qa_f1,13519,58965,9.6631,0.3994,0.2516,0.9998,0.005,0.0,1.0,860389376.0,860389376.0,0.0,39.9498,21536768.0,860389376.0,0.0,4.6591,184667585.9,860389376.0,0.0,3.4087,252410368.0,860389376.0,0.0,7.3119,117669888.0,860389376.0,0.0,7.3119,117669888.0,860389376.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,8,qa_f1,9709,42966,9.6744,0.4149,0.3151,0.9998,0.0056,0.08,1.0,863485952.0,863485952.0,0.0,37.6103,22913024.0,861765632.0,0.1,4.6632,185119259.4,863256576.0,0.08,3.3795,255506944.0,863485952.0,0.074074,7.1326,121110528.0,863830016.0,0.074074,7.1326,121110528.0,863830016.0,C2,0.1,C2,C2,C4
llama32_3b,hotpotqa,9,qa_f1,11220,47315,8.8959,0.3591,0.1946,0.9998,0.0066,0.4,1.0,860618752.0,860618752.0,0.4,39.5393,21766144.0,860618752.0,0.4,4.6452,185271893.6,860618752.0,0.4,3.4065,252639744.0,860618752.0,0.4,7.2996,117899264.0,860618752.0,0.4,7.2996,117899264.0,860618752.0,C0,0.4,C1,C1,C1
llama32_3b,hotpotqa,10,qa_f1,15466,67481,9.4427,0.393,0.2435,0.9999,0.0047,1.0,1.0,860504064.0,860504064.0,1.0,39.7435,21651456.0,860504064.0,1.0,4.6662,184410511.1,860504064.0,1.0,3.4076,252525056.0,860504064.0,1.0,7.3057,117784576.0,860504064.0,1.0,7.3057,117784576.0,860504064.0,C0,1.0,C1,C1,C1
llama32_3b,hotpotqa,11,qa_f1,15969,76568,9.4284,0.37,0.2278,0.9999,0.0039,0.0,1.0,860618752.0,860618752.0,0.0,38.1684,22568960.0,861421568.0,0.0,4.6619,184608604.4,860618752.0,0.0,3.4065,252639744.0,860618752.0,0.0,7.2996,117899264.0,860618752.0,0.0,7.2996,117899264.0,860618752.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,12,qa_f1,3507,16166,9.0833,0.4285,0.3884,0.9994,0.0067,0.666667,1.0,406568960.0,406568960.0,0.666667,18.7779,21651456.0,406568960.0,0.666667,4.6246,87913567.8,406568960.0,0.666667,3.4035,119456344.0,406568960.0,0.666667,3.4518,117784576.0,406568960.0,0.666667,3.4518,117784576.0,406568960.0,C0,0.666667,C1,C1,C1
llama32_3b,hotpotqa,13,qa_f1,13481,61276,9.3435,0.3763,0.2268,0.9999,0.0043,0.0,1.0,860504064.0,860504064.0,0.0,39.7435,21651456.0,860504064.0,0.0,4.6526,184949467.4,860504064.0,0.0,3.4076,252525056.0,860504064.0,0.0,7.3057,117784576.0,860504064.0,0.0,7.3057,117784576.0,860504064.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,14,qa_f1,13330,48910,9.6626,0.4153,0.2658,0.9998,0.0082,0.0,1.0,861536256.0,861536256.0,0.0,38.3583,22454272.0,861306880.0,0.0,4.6485,185334639.9,861536256.0,0.0,3.4021,253098496.0,861077504.0,0.0,7.2329,119160832.0,861880320.0,0.0,7.257,118702080.0,861421568.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,15,qa_f1,14429,62696,9.4936,0.3783,0.2263,0.9999,0.0062,1.0,1.0,860274688.0,860274688.0,0.666667,39.9498,21536768.0,860389376.0,1.0,4.6567,184739145.4,860274688.0,1.0,3.4098,252295680.0,860274688.0,0.666667,7.3119,117669888.0,860389376.0,1.0,7.318,117555200.0,860274688.0,C0,1.0,C5,C5,C5
llama32_3b,hotpotqa,16,qa_f1,10884,44633,9.1698,0.3814,0.2242,0.9998,0.0071,1.0,1.0,860274688.0,860274688.0,1.0,40.1583,21422080.0,860274688.0,1.0,4.6623,184515323.8,860274688.0,1.0,3.4098,252295680.0,860274688.0,1.0,7.318,117555200.0,860274688.0,1.0,7.318,117555200.0,860274688.0,C0,1.0,C1,C1,C1
llama32_3b,hotpotqa,17,qa_f1,15393,72591,9.7743,0.3882,0.2658,0.9999,0.0034,0.0,1.0,860848128.0,860848128.0,0.0,39.1374,21995520.0,860848128.0,0.0,4.6677,184426940.9,860848128.0,0.0,3.4043,252869120.0,860848128.0,0.0,7.2752,118358016.0,861077504.0,0.0,7.2874,118128640.0,860848128.0,C0,0.0,C1,C1,C1
llama32_3b,hotpotqa,18,qa_f1,16111,69660,9.2338,0.3726,0.1978,0.9999,0.0033,0.666667,1.0,860389376.0,860389376.0,1.0,39.7435,21651456.0,860504064.0,0.666667,4.6611,184589417.4,860389376.0,0.666667,3.4087,252410368.0,860389376.0,1.0,7.3057,117784576.0,860504064.0,1.0,7.3057,117784576.0,860504064.0,C1,1.0,C1,C1,C1
llama32_3b,hotpotqa,19,qa_f1,14628,69032,9.4605,0.3848,0.2467,0.9999,0.004,0.666667,1.0,860504064.0,860504064.0,0.666667,39.7435,21651456.0,860504064.0,0.666667,4.6591,184718888.0,860618752.0,0.666667,3.4076,252525056.0,860504064.0,0.666667,7.3057,117784576.0,860504064.0,0.666667,7.3057,117784576.0,860504064.0,C0,0.666667,C1,C1,C1
llama32_3b,multi_news,0,rouge_l,2662,12628,8.1994,0.3998,0.34,0.8747,0.001,0.177215,1.0,355991552.0,355991552.0,0.157377,4.5988,80027648.0,368033792.0,0.192547,4.6076,79004980.5,364019712.0,0.224784,2.4619,149494324.0,368033792.0,0.196923,2.0892,176160768.0,368033792.0,0.167785,2.149,166985728.0,358858752.0,C3,0.224784,C2,C2,C2
llama32_3b,multi_news,1,rouge_l,2973,13328,8.0942,0.3761,0.293,0.69,0.0011,0.249258,1.0,389480448.0,389480448.0,0.060241,5.0445,80027648.0,403701760.0,0.253333,4.6144,82765611.4,381911040.0,0.233422,2.5247,159900328.0,403701760.0,0.215278,2.3855,164233216.0,391774208.0,0.252492,2.445,157466624.0,385007616.0,C2,0.253333,C2,C2,C2
llama32_3b,multi_news,2,rouge_l,843,3710,7.5069,0.4417,0.4211,,0.003,0.330218,1.0,142213120.0,142213120.0,0.28777,2.385,57319424.0,136708096.0,0.332268,4.5366,30791953.6,139689984.0,0.315152,1.9495,74949196.0,146112512.0,0.330218,1.0,142213120.0,142213120.0,0.330218,1.0,142213120.0,142213120.0,C2,0.332268,C2,C2,C2
llama32_3b,multi_news,3,rouge_l,3932,18731,7.3592,0.3172,0.2368,0.9764,0.0006,0.214511,1.0,493273088.0,493273088.0,0.140496,11.116,42868736.0,476528640.0,0.253061,4.611,106255367.8,489947136.0,0.188153,2.9315,166507992.0,488112128.0,0.21978,3.2414,150585344.0,488112128.0,0.217391,3.1482,157122560.0,494649344.0,C2,0.253061,C2,C2,C2
llama32_3b,multi_news,4,rouge_l,2987,13401,8.4979,0.428,0.3525,0.6453,0.001,0.171717,1.0,398196736.0,398196736.0,0.156627,5.969,65462272.0,390742016.0,0.18932,4.62,86586259.8,400031744.0,0.204604,2.5984,153247668.0,398196736.0,0.205263,2.3008,176160768.0,405307392.0,0.203046,2.3008,176160768.0,405307392.0,C4,0.205263,C2,C2,C1
llama32_3b,multi_news,5,rouge_l,3864,18395,8.5728,0.4005,0.3165,0.8686,0.0009,0.240409,1.0,505774080.0,505774080.0,0.160584,11.8325,39313408.0,465174528.0,0.246787,4.6331,106813223.9,494878720.0,0.235294,2.7326,182403704.0,498434048.0,0.233618,3.0289,162512896.0,492240896.0,0.199488,3.039,161710080.0,491438080.0,C2,0.246787,C2,C2,C2
llama32_3b,multi_news,6,rouge_l,1241,5610,7.9327,0.4419,0.4085,0.7381,0.002,0.194529,1.0,183615488.0,183615488.0,0.163823,3.3711,52731904.0,177766400.0,0.198142,4.5554,39527011.5,180060160.0,0.172107,2.2667,81664520.0,185106432.0,0.194118,1.1903,151846912.0,180748288.0,0.217523,1.1829,158040064.0,186941440.0,C5,0.217523,C2,C2,C2
llama32_3b,multi_news,7,rouge_l,3825,18745,8.3485,0.3706,0.2897,0.8836,0.0006,0.256098,1.0,490176512.0,490176512.0,0.175439,6.2655,80027648.0,501415936.0,0.244755,4.6269,103610942.4,479395840.0,0.243094,2.666,187779256.0,500613120.0,0.254658,2.8464,176160768.0,501415936.0,0.217687,2.9749,164691968.0,489947136.0,C0,0.256098,C4,C2,C2
llama32_3b,multi_news,8,rouge_l,2218,10063,7.8031,0.3696,0.2836,,0.0013,0.338558,1.0,301285376.0,301285376.0,0.189055,7.1747,38395904.0,275480576.0,0.390411,4.5946,64475781.4,296239104.0,0.30721,2.5431,118336204.0,300941312.0,0.238411,1.899,156778496.0,297730048.0,0.29703,1.9037,155975680.0,296927232.0,C2,0.390411,C2,C2,C2
llama32_3b,multi_news,9,rouge_l,1153,5082,7.908,0.4583,0.4345,0.9603,0.0022,0.301587,1.0,184877056.0,184877056.0,0.205405,2.4614,78651392.0,193593344.0,0.264789,4.5534,38612093.1,175816704.0,0.270718,2.1638,82684420.0,178913280.0,0.385417,1.1137,165380096.0,184188928.0,0.308081,1.1118,168247296.0,187056128.0,C4,0.385417,C4,C4,C4
